image_path,en_caption,caption_es,caption_zh,caption_ur,similarity
/content/flickr30k_images/102575576.jpg,A couple in their wedding attire stand behind a table with a wedding cake and flowers .,Una pareja en su traje de boda se paran detrás de una mesa con un pastel de boda y flores.,一对穿着婚纱的夫妇站在桌子后面 拿着结婚蛋糕和鲜花,شادی کیک کیک اور پھولوں کے ساتھ ایک جوڑا اپنی شادی کیک کے ساتھ پیچھے کھڑا رہتا ہے ۔,0.84254414
/content/flickr30k_images/1026792563.jpg,A group of woman and children are standing or sitting in front of rows of vegetables .,Un grupo de mujeres y niños están de pie o sentados delante de filas de verduras .,一群妇女和儿童站在或坐在一排蔬菜前面。,عورت اور بچوں کا ایک گروہ سبزیوں کی قطاروں کے سامنے بیٹھے ہوئے رہتا ہے ۔,0.87421715
/content/flickr30k_images/1027211271.jpg,A young woman with short blond-hair wearing jeans and a striped long-sleeved sweater jumping in midair on a skateboard with trees in the background .,Una joven con pelo rubio corto con vaqueros y un suéter de manga larga a rayas saltando en el aire en una patineta con árboles en el fondo .,"身穿牛仔裤和一件长袖长袖毛衣的金发短发年轻女子在半空中跳上滑板,",ایک نوجوان عورت جو مختصر سا سا سا لباس پہنتا ہے اور ایک لمبا سا لباس پہنتا ہے جو پس منظر میں درختوں کے ساتھ ایک دیوار پر بیٹھتا ہے ۔,0.77533424
/content/flickr30k_images/1028205764.jpg,A man and a little boy in blue life jackets are rowing a yellow canoe .,Un hombre y un niño en chalecos salvavidas azules están remando una canoa amarilla.,一个穿蓝色救生衣的男人和一个小男孩 正在划一条黄色独木舟,ایک آدمی اور نیلے زندگی میں چھوٹے لڑکے زرد رنگ کی قطاروں میں قطاروں میں کھڑے ہیں ۔,0.7886786
/content/flickr30k_images/102860573.jpg,A construction site on a street with three men working .,Un sitio de construcción en una calle con tres hombres trabajando.,"街上一个建筑工地,有三个男人在工作。",ایک سڑک پر تین آدمیوں کے ساتھ ایک عمارت تعمیر کر رہا ہے.,0.8211553
/content/flickr30k_images/10287332.jpg,Two men sitting on the roof of a house while another one stands on a ladder .,Dos hombres sentados en el techo de una casa mientras que otro se para en una escalera.,"两人坐在房子屋顶上,另一人站在梯子上。",دو آدمی ایک گھر کی چھت پر بیٹھے ہوئے ایک دوسرے کی چھت پر کھڑے ہیں ۔,0.8927537
/content/flickr30k_images/1030041880.jpg,Woman in a green dress with a white top and red-hair singing in a room with a blue roof while band equipment is being prepared .,Mujer en un vestido verde con un top blanco y pelirrojo cantando en una habitación con un techo azul mientras que el equipo de la banda se está preparando.,"身着绿衣, 身着白顶和红头发的女子在一间蓝色屋顶的房间里唱歌,",ایک سفید رنگ کے کپڑے میں سفید اور سرخ رنگ کے ساتھ ایک نیلی چھت کے ساتھ ایک کمرے میں گیت گا رہا ہے جبکہ آلات تیار کیے جا رہے ہیں.,0.7747249
/content/flickr30k_images/103031977.jpg,Four college-aged individuals - two males and two females - sitting on the concrete steps outside of a brick building,Cuatro individuos de edad universitaria - dos hombres y dos mujeres - sentados en los escalones de hormigón fuera de un edificio de ladrillo,4名大学生年龄的个人 -- -- 2名男性和2名女性 -- -- 坐在砖楼外的水泥楼梯上,اینٹوں کی عمارت کے باہر چار کالجوں دو مردوں اور دو مردوں اور دو عورتوں نے بیٹھ کر لکڑی کی عمارت کے باہر بیٹھ کر,0.80185837
/content/flickr30k_images/103205630.jpg,"Two men , standing on an ice , looking into something covered with a blue tarp .","Dos hombres, de pie en un hielo, mirando en algo cubierto con una lona azul.","两个人,站在冰上, 寻找的东西 覆盖在蓝色的薄布。",دو مرد، برف پر کھڑے ہوئے، ایک نیلے رنگ سے کچھ نظر آتا ہے.,0.8248418
/content/flickr30k_images/1032122270.jpg,Three dogs are standing in the grass and a person is sitting next to them,Tres perros están de pie en la hierba y una persona está sentada a su lado,三只狗站在草地上 一个人坐在他们旁边,تین کتوں کو گھاس میں کھڑا کِیا جاتا ہے اور ایک شخص اُن کے پاس بیٹھ رہا ہے,0.9001511
/content/flickr30k_images/103328091.jpg,A Asian male wearing a red shirt is sitting next to a grocery stand selling fruits .,Un hombre asiático que lleva una camisa roja está sentado al lado de un puesto de comestibles que vende frutas.,一名身着红衬衫的亚裔男性坐在卖水果的杂货店旁边。,ایک ایشیائی مرد ایک سرخ چہرے کو پہنتا ہے جو پھل فروخت کرتا ہے ۔,0.7795152
/content/flickr30k_images/1033767085.jpg,a young child with a Band-Aid on his head sits eating at a small white table with a little girl eating off a yellow plate .,un niño pequeño con una tirita en la cabeza se sienta a comer en una pequeña mesa blanca con una niña comiendo de un plato amarillo .,"一个头戴创可贴的小孩坐在小白桌边吃东西,",ایک نوجوان بچہ اس کے سر پر ایک چھوٹی سی سفید میز پر کھانے کے ساتھ کھانا کھا رہا ہے ایک چھوٹی سی بچی کو کھانا کھا رہی ہے,0.8497606
/content/flickr30k_images/1034276567.jpg,A small boy putting something in his mouth with both hands .,Un niño metiendo algo en la boca con ambas manos.,一个小男孩用双手把东西塞进嘴里,ایک چھوٹا لڑکا اپنے ہاتھ دونوں ہاتھ میں چیز ڈال رہا ہے,0.7770572
/content/flickr30k_images/1035019794.jpg,A person in a green outfit and helmet is swinging a baseball bat at a tennis ball in front of a fence .,Una persona con un traje verde y casco está balanceando un bate de béisbol en una pelota de tenis en frente de una cerca .,身穿绿色服装和戴头盔的人 在栅栏前的网球场上挥舞棒球棍,ایک سبز لباس میں ایک شخص ایک باڑ کے سامنے ایک گیند میں ایک گیند کے سامنے جا رہا ہے.,0.8128432
/content/flickr30k_images/103625356.jpg,A man in a black shirt crouches next to a dirty unfinished concrete edge while several shovels and other tools lean against a tree nearby .,Un hombre con una camisa negra se agacha junto a un borde de hormigón sucio inacabado mientras que varias palas y otras herramientas se apoyan en un árbol cercano.,"身穿黑衬衫的男人在肮脏的未完成混凝土边缘旁边蹲着,",ایک سفید چہرے سے ایک شخص ناپاک طور پر ناپاک چٹانوں کے نیچے گِر جاتا ہے جبکہ کئی پَروں اور دیگر آلات قریبی درخت کے خلاف اُوپر دوڑتے ہیں ۔,0.7506721
/content/flickr30k_images/1039360778.jpg,A woman in a blue shirt and sunglasses lies on a red blanket in a grassy field with a bike set down next to her .,Una mujer en una camisa azul y gafas de sol yace en una manta roja en un campo de hierba con una bicicleta puesta a su lado.,"身穿蓝衬衫和太阳镜的女人躺在草地上的红色毯子上,",نیلے چہرے میں ایک عورت لال رنگ کے ایک کھیت میں لال رنگ کے رنگ میں بیٹھی ہے اور اُس کے پیچھے ایک سائیکل کھڑی کر رہی ہے ۔,0.79395956
/content/flickr30k_images/103953336.jpg,Someone is standing on a long bridge with a cloudy blue sky in the background .,Alguien está de pie en un puente largo con un cielo azul nublado en el fondo.,"有人站在一座长桥上,",کوئی بھی شخص پس‌منظر میں ایک بادل کے ساتھ طویل آسمان کے ساتھ کھڑا ہوتا ہے ۔,0.76356184
/content/flickr30k_images/1040426962.jpg,A man is cooking what appears to be green beans in a grill basket on a grill with a yellow lab standing by him while someone takes a picture from above .,Un hombre está cocinando lo que parece ser frijoles verdes en una cesta de parrilla en una parrilla con un laboratorio amarillo de pie junto a él mientras alguien toma una foto de arriba.,"一位男子正在烹饪一个似乎是绿色豆子的烤架篮子中的烤肉,",ایک شخص کھانا پکاتا ہے جسے ایک زرد رنگ کے دانوں میں سبز دانوں کے ساتھ لگا کر اُس کی طرف کھڑا ہوتا ہے جب کوئی تصویر اُوپر سے اُوپر اُٹھا لیتا ہے ۔,0.83571714
/content/flickr30k_images/104136873.jpg,Three people are on a hilltop overlooking a green valley .,Tres personas están en una colina con vistas a un valle verde.,三个人在山顶上 俯视着一个绿色的山谷,تین لوگ ایک سبز وادی میں ایک سبز وادی کو ہلا رہے ہیں۔,0.81732464
/content/flickr30k_images/104180524.jpg,A group of tourists is crossing a bridge that connects a walking path to a trail of nature .,Un grupo de turistas está cruzando un puente que conecta un sendero a pie con un sendero de la naturaleza.,一群游客正在穿越一座连接步行道路与自然足迹的桥梁。,سیاحوں کا ایک گروہ ایک ایسے پُرسکون علاقے کو پار کر رہا ہے جو قدرتی راستے کی طرف چل رہا ہے ۔,0.79595715
/content/flickr30k_images/1042020065.jpg,A young boy wearing a jersey looks down over a ledge at many boats in the water .,Un joven que lleva una camiseta mira hacia abajo sobre una cornisa a muchos barcos en el agua.,身穿球衣的男孩俯视着水中许多船只的墙壁。,ایک نوجوان لڑکا کو پانی میں بہت سی کشتیوں پر سوار کِیا جاتا ہے ۔,0.7618606
/content/flickr30k_images/1042359076.jpg,A older man holds an object and is looking at two young girls that sit across from him at a table that is outside .,Un hombre mayor sostiene un objeto y está mirando a dos chicas jóvenes que se sientan frente a él en una mesa que está fuera.,"一位年长男子拿着一个物件, 看着两个年轻女孩坐在他对面的桌子外面。",ایک عمررسیدہ آدمی دو نوجوان لڑکیاں دیکھ رہا ہے کہ اُس سے باہر میز پر بیٹھی ہے ۔,0.8227635
/content/flickr30k_images/1042590306.jpg,A man is holding the hand of a woman up to his mouth in front of some buildings while another man looks on .,Un hombre está sosteniendo la mano de una mujer a la boca delante de algunos edificios mientras otro hombre mira.,"男人把女人的手握在女人的嘴上 在一些建筑物前面, 而另一个男人看着。",ایک آدمی کسی عمارت کے سامنے ایک عورت کا ہاتھ تھاما ہے جبکہ کوئی آدمی دیکھتا ہے . . .,0.8467724
/content/flickr30k_images/1043910339.jpg,"A baseball player in red leaps into the air to avoid a player in blue , who is shortly behind him as he catches the ball , while other blue team members look on in the background .","Un jugador de béisbol en rojo salta al aire para evitar un jugador en azul , que está poco después de él mientras que él coge la pelota , mientras que otros miembros del equipo azul miran en el fondo .","一名身穿红衣的棒球运动员飞向空中, 以避免一名身穿蓝衣的球员,",نیلے رنگ کے کھلاڑیوں کو ہوا میں ایک کھلاڑی سے بچنے کے لئے، جو اس کے پیچھے ہے جلد ہی اس کے پیچھے ہے، جبکہ دیگر نیلی ٹیمیں پس منظر میں نظر آتی ہیں.,0.8403567
/content/flickr30k_images/1044434135.jpg,A man in the foreground wearing a white shirt and black pants riding a bicycle with a basket in a busy street .,Un hombre en primer plano con una camisa blanca y pantalones negros montando en bicicleta con una cesta en una calle concurrida.,一名身穿白衬衫和黑裤子、在繁忙的街道上骑自行车和篮子的男人。,ایک شخص ایک سفید چہرے اور سیاہ سائیکل پر سائیکل چلا کر ایک مصروف گلی میں سائیکل چلا رہا تھا ۔,0.80299896
/content/flickr30k_images/1044764620.jpg,A man on a ladder is painting a brick wall in a warehouse .,Un hombre en una escalera está pintando una pared de ladrillo en un almacén.,梯子上的人在仓库里画砖墙,ایک سیڑھی پر ایک آدمی اینٹوں کی دیوار بنا رہا ہے ۔,0.76378584
/content/flickr30k_images/1044798682.jpg,A man wearing a hat and a white shirt is cleaning windows .,Un hombre que lleva un sombrero y una camisa blanca está limpiando ventanas.,戴帽子和白衬衫的男人在打扫窗户,ایک شخص ایک ٹوپی اور سفید چہرے کی صفائی کر رہا ہے ۔,0.759617
/content/flickr30k_images/1045124251.jpg,a blond-haired man with glasses and a blank tank top is sitting next to another man with glasses and headphones while sitting on a train .,un hombre rubio con gafas y una camiseta en blanco se sienta al lado de otro hombre con gafas y auriculares mientras se sienta en un tren .,"坐在火车上, 坐在另一个戴眼镜和耳机的男人旁边。",ٹرین پر بیٹھے ہوئے ایک ٹرک کے ساتھ ایک آدمی کے ساتھ ایک اور سر کے ساتھ ایک اور آدمی کے ساتھ بیٹھے ہوئے بیٹھا ہے.,0.7599548
/content/flickr30k_images/10459869.jpg,Several asian people are eating together around a table .,Varias personas asiáticas están comiendo juntas alrededor de una mesa.,几个亚裔人在桌边吃东西。,بہتیرے لوگ ایک میز کے گرد اکٹھے کھانا کھا رہے ہیں ۔,0.8200428
/content/flickr30k_images/104669470.jpg,A woman with flowers in her hair balances a large bowl of assorted fruits on her head .,Una mujer con flores en su cabello equilibra un tazón grande de frutas variadas en su cabeza.,头发上有花的女人 头上有一大碗各种水果,ایک عورت اپنے بال میں پھولوں کے ساتھ ایک بھاری پیالے کو اُس کے سر پر پکاتا ہے ۔,0.7817664
